Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Gordon Hayward,BOS,BOS @ IND,03/10/2020,2019-20,W,36,27,10,19,52.6,3,7,42.9,4,4,100,2,8,10,5,2,1,2,4,-4
Domantas Sabonis,IND,IND vs. BOS,03/10/2020,2019-20,L,41,28,13,23,56.5,0,2,0.0,2,2,100,4,5,9,8,1,0,3,2,-6
Marcus Smart,BOS,BOS @ IND,03/10/2020,2019-20,W,36,16,6,14,42.9,2,6,33.3,2,2,100,0,5,5,5,0,0,1,1,10
Victor Oladipo,IND,IND vs. BOS,03/10/2020,2019-20,L,29,27,9,16,56.3,5,7,71.4,4,4,100,0,7,7,4,1,1,1,3,5
Enes Kanter,BOS,BOS @ IND,03/10/2020,2019-20,W,14,2,1,3,33.3,0,0,-,0,1,0.0,3,4,7,1,1,1,1,0,4
Justin Holiday,IND,IND vs. BOS,03/10/2020,2019-20,L,21,8,3,7,42.9,2,5,40.0,0,0,-,0,2,2,0,1,2,0,2,-11
Myles Turner,IND,IND vs. BOS,03/10/2020,2019-20,L,36,16,7,11,63.6,1,3,33.3,1,2,50.0,1,7,8,1,1,4,3,3,-1
Aaron Holiday,IND,IND vs. BOS,03/10/2020,2019-20,L,34,4,2,9,22.2,0,4,0.0,0,0,-,0,2,2,4,1,0,1,1,1
Daniel Theis,BOS,BOS @ IND,03/10/2020,2019-20,W,34,20,8,12,66.7,2,2,100,2,2,100,2,4,6,3,0,2,0,5,2
Nassir Little,POR,POR vs. PHX,03/10/2020,2019-20,W,2,2,0,2,0.0,0,1,0.0,2,2,100,0,1,1,0,0,0,0,0,0
Wenyen Gabriel,POR,POR vs. PHX,03/10/2020,2019-20,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Gary Trent Jr.,POR,POR vs. PHX,03/10/2020,2019-20,W,18,0,0,5,0.0,0,3,0.0,0,0,-,1,1,2,2,0,1,0,2,-7
Anfernee Simons,POR,POR vs. PHX,03/10/2020,2019-20,W,11,5,1,2,50.0,1,2,50.0,2,2,100,0,0,0,0,0,0,0,0,-5
Caleb Swanigan,POR,POR vs. PHX,03/10/2020,2019-20,W,11,0,0,0,-,0,0,-,0,0,-,1,4,5,1,0,0,1,1,-1
Mario Hezonja,POR,POR vs. PHX,03/10/2020,2019-20,W,14,8,3,3,100,2,2,100,0,0,-,1,3,4,0,1,0,4,2,-4
CJ McCollum,POR,POR vs. PHX,03/10/2020,2019-20,W,36,22,9,20,45.0,2,6,33.3,2,2,100,0,6,6,4,1,1,0,3,4
Ricky Rubio,PHX,PHX @ POR,03/10/2020,2019-20,L,36,21,4,10,40.0,2,3,66.7,11,11,100,0,6,6,9,0,0,5,1,-4
Aron Baynes,PHX,PHX @ POR,03/10/2020,2019-20,L,34,7,3,14,21.4,1,7,14.3,0,0,-,1,1,2,1,1,0,2,2,-9
Dario Saric,PHX,PHX @ POR,03/10/2020,2019-20,L,39,24,9,16,56.3,4,6,66.7,2,2,100,3,8,11,2,0,1,0,4,-10
Devin Booker,PHX,PHX @ POR,03/10/2020,2019-20,L,36,29,9,25,36.0,2,7,28.6,9,10,90.0,0,6,6,9,0,0,4,3,-7
Cheick Diallo,PHX,PHX @ POR,03/10/2020,2019-20,L,14,8,4,5,80.0,0,0,-,0,0,-,2,3,5,0,0,1,0,1,1
Mikal Bridges,PHX,PHX @ POR,03/10/2020,2019-20,L,43,8,4,6,66.7,0,1,0.0,0,0,-,2,3,5,3,1,1,2,1,-3
Jevon Carter,PHX,PHX @ POR,03/10/2020,2019-20,L,23,8,2,8,25.0,2,6,33.3,2,2,100,1,6,7,1,1,2,1,3,0
Elie Okobo,PHX,PHX @ POR,03/10/2020,2019-20,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Ty Jerome,PHX,PHX @ POR,03/10/2020,2019-20,L,15,0,0,3,0.0,0,2,0.0,0,0,-,0,1,1,1,0,0,0,1,-4
Carmelo Anthony,POR,POR vs. PHX,03/10/2020,2019-20,W,32,21,9,16,56.3,2,3,66.7,1,2,50.0,0,3,3,5,2,2,1,3,13
Trevor Ariza,POR,POR vs. PHX,03/10/2020,2019-20,W,37,22,7,12,58.3,5,8,62.5,3,4,75.0,1,5,6,0,1,1,2,2,12
Hassan Whiteside,POR,POR vs. PHX,03/10/2020,2019-20,W,37,16,8,12,66.7,0,0,-,0,1,0.0,5,9,14,1,1,2,1,1,5
Damian Lillard,POR,POR vs. PHX,03/10/2020,2019-20,W,40,25,8,17,47.1,5,10,50.0,4,4,100,0,5,5,7,3,2,2,3,11
Juancho Hernangomez,MIN,MIN @ HOU,03/10/2020,2019-20,L,30,18,6,12,50.0,4,8,50.0,2,2,100,1,9,10,0,1,0,1,2,4
Malik Beasley,MIN,MIN @ HOU,03/10/2020,2019-20,L,33,5,2,11,18.2,1,5,20.0,0,0,-,0,3,3,1,1,0,2,1,-3
Josh Okogie,MIN,MIN @ HOU,03/10/2020,2019-20,L,36,7,2,5,40.0,0,0,-,3,4,75.0,1,3,4,3,0,0,1,1,2
James Harden,HOU,HOU vs. MIN,03/10/2020,2019-20,W,36,37,11,19,57.9,5,10,50.0,10,14,71.4,0,4,4,7,2,1,3,1,-5
James Johnson,MIN,MIN @ HOU,03/10/2020,2019-20,L,25,16,7,14,50.0,2,4,50.0,0,0,-,2,4,6,3,2,0,2,2,-4
Naz Reid,MIN,MIN @ HOU,03/10/2020,2019-20,L,23,11,5,8,62.5,0,0,-,1,2,50.0,0,4,4,3,1,0,3,4,-7
Jarrett Culver,MIN,MIN @ HOU,03/10/2020,2019-20,L,18,12,5,8,62.5,1,2,50.0,1,2,50.0,0,1,1,2,0,0,1,3,-9
Jordan McLaughlin,MIN,MIN @ HOU,03/10/2020,2019-20,L,19,5,2,4,50.0,0,1,0.0,1,2,50.0,1,1,2,3,0,0,0,0,-1
Robert Covington,HOU,HOU vs. MIN,03/10/2020,2019-20,W,41,10,4,9,44.4,1,4,25.0,1,2,50.0,2,5,7,1,1,2,2,5,19
P.J. Tucker,HOU,HOU vs. MIN,03/10/2020,2019-20,W,36,3,1,2,50.0,1,2,50.0,0,0,-,3,8,11,2,2,2,1,4,2
Eric Gordon,HOU,HOU vs. MIN,03/10/2020,2019-20,W,30,16,5,15,33.3,2,9,22.2,4,4,100,0,2,2,1,0,0,1,1,4
Ben McLemore,HOU,HOU vs. MIN,03/10/2020,2019-20,W,10,6,2,2,100,2,2,100,0,0,-,0,0,0,1,0,0,0,1,-12
Danuel House Jr.,HOU,HOU vs. MIN,03/10/2020,2019-20,W,12,4,2,4,50.0,0,1,0.0,0,0,-,0,1,1,3,0,0,2,1,-9
D'Angelo Russell,MIN,MIN @ HOU,03/10/2020,2019-20,L,34,28,8,15,53.3,5,12,41.7,7,9,77.8,0,6,6,5,4,0,6,2,2
Jake Layman,MIN,MIN @ HOU,03/10/2020,2019-20,L,17,9,3,5,60.0,1,2,50.0,2,2,100,3,0,3,0,0,0,2,5,-8
Jaylen Nowell,MIN,MIN @ HOU,03/10/2020,2019-20,L,5,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,1,0,0,0,0,-6
Jeff Green,HOU,HOU vs. MIN,03/10/2020,2019-20,W,21,3,1,6,16.7,1,6,16.7,0,0,-,0,2,2,1,0,0,0,1,10
Russell Westbrook,HOU,HOU vs. MIN,03/10/2020,2019-20,W,37,27,11,17,64.7,0,0,-,5,6,83.3,0,6,6,7,4,0,6,5,8
Austin Rivers,HOU,HOU vs. MIN,03/10/2020,2019-20,W,18,11,4,6,66.7,3,4,75.0,0,0,-,0,0,0,1,0,0,1,1,13
Kevin Love,CLE,CLE @ CHI,03/10/2020,2019-20,L,37,17,5,16,31.3,2,13,15.4,5,5,100,0,8,8,7,1,0,3,1,0
Andre Drummond,CLE,CLE @ CHI,03/10/2020,2019-20,L,35,21,8,14,57.1,0,0,-,5,9,55.6,2,5,7,2,2,1,6,5,0
Matthew Dellavedova,CLE,CLE @ CHI,03/10/2020,2019-20,L,34,8,3,3,100,2,2,100,0,0,-,0,2,2,8,1,1,2,2,-3
Larry Nance Jr.,CLE,CLE @ CHI,03/10/2020,2019-20,L,32,16,6,6,100,2,2,100,2,4,50.0,1,3,4,6,2,1,1,1,5
Cedi Osman,CLE,CLE @ CHI,03/10/2020,2019-20,L,30,9,4,16,25.0,0,4,0.0,1,1,100,3,3,6,1,0,1,0,3,-13
Alfonzo McKinnie,CLE,CLE @ CHI,03/10/2020,2019-20,L,23,6,2,7,28.6,0,2,0.0,2,2,100,3,0,3,0,1,1,1,2,-5
Collin Sexton,CLE,CLE @ CHI,03/10/2020,2019-20,L,36,26,12,16,75.0,0,0,-,2,2,100,0,3,3,5,1,0,5,1,7
Matt Mooney,CLE,CLE @ CHI,03/10/2020,2019-20,L,13,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,0,1,0,0,0,6
Thaddeus Young,CHI,CHI vs. CLE,03/10/2020,2019-20,W,21,8,3,6,50.0,1,2,50.0,1,2,50.0,1,3,4,3,1,0,2,2,-9
Tomas Satoransky,CHI,CHI vs. CLE,03/10/2020,2019-20,W,29,5,2,7,28.6,1,3,33.3,0,0,-,3,5,8,5,0,0,1,1,1
Otto Porter Jr.,CHI,CHI vs. CLE,03/10/2020,2019-20,W,25,15,6,11,54.5,2,5,40.0,1,1,100,1,3,4,2,2,0,1,2,-7
Denzel Valentine,CHI,CHI vs. CLE,03/10/2020,2019-20,W,23,15,6,12,50.0,3,6,50.0,0,0,-,0,1,1,2,1,0,2,1,9
Shaquille Harrison,CHI,CHI vs. CLE,03/10/2020,2019-20,W,30,8,3,7,42.9,0,2,0.0,2,2,100,4,6,10,4,1,3,0,5,-13
Lauri Markkanen,CHI,CHI vs. CLE,03/10/2020,2019-20,W,27,15,6,13,46.2,3,9,33.3,0,0,-,2,2,4,0,1,0,2,3,11
Wendell Carter Jr.,CHI,CHI vs. CLE,03/10/2020,2019-20,W,27,17,7,9,77.8,0,0,-,3,4,75.0,1,5,6,1,2,0,2,5,-6
Coby White,CHI,CHI vs. CLE,03/10/2020,2019-20,W,38,20,7,17,41.2,2,7,28.6,4,5,80.0,0,5,5,5,0,0,9,1,9
Daniel Gafford,CHI,CHI vs. CLE,03/10/2020,2019-20,W,21,5,2,2,100,0,0,-,1,1,100,2,2,4,1,0,3,2,1,9
Chris Chiozza,BKN,BKN @ LAL,03/10/2020,2019-20,W,17,11,4,10,40.0,3,7,42.9,0,0,-,1,0,1,5,0,0,0,2,6
Jarrett Allen,BKN,BKN @ LAL,03/10/2020,2019-20,W,21,3,1,2,50.0,0,0,-,1,4,25.0,4,3,7,0,2,1,0,2,3
Timothe Luwawu-Cabarrot,BKN,BKN @ LAL,03/10/2020,2019-20,W,25,13,5,13,38.5,2,7,28.6,1,1,100,1,1,2,2,1,0,1,2,8
Taurean Prince,BKN,BKN @ LAL,03/10/2020,2019-20,W,28,7,2,11,18.2,1,8,12.5,2,2,100,1,5,6,0,1,1,0,3,7
Caris LeVert,BKN,BKN @ LAL,03/10/2020,2019-20,W,38,22,8,20,40.0,3,8,37.5,3,4,75.0,2,5,7,4,2,1,1,0,-4
Joe Harris,BKN,BKN @ LAL,03/10/2020,2019-20,W,27,12,5,8,62.5,2,4,50.0,0,0,-,1,2,3,2,0,0,2,1,1
LeBron James,LAL,LAL vs. BKN,03/10/2020,2019-20,L,35,29,12,22,54.5,4,9,44.4,1,5,20.0,1,11,12,9,1,0,3,1,7
Rajon Rondo,LAL,LAL vs. BKN,03/10/2020,2019-20,L,16,3,1,3,33.3,1,2,50.0,0,0,-,0,1,1,2,0,0,2,1,-1
JaVale McGee,LAL,LAL vs. BKN,03/10/2020,2019-20,L,17,4,2,5,40.0,0,0,-,0,0,-,1,2,3,0,1,1,0,3,-7
Danny Green,LAL,LAL vs. BKN,03/10/2020,2019-20,L,29,6,2,5,40.0,2,4,50.0,0,0,-,0,2,2,4,2,0,0,1,-2
Avery Bradley,LAL,LAL vs. BKN,03/10/2020,2019-20,L,31,10,4,11,36.4,2,8,25.0,0,0,-,0,2,2,2,0,0,0,3,3
Markieff Morris,LAL,LAL vs. BKN,03/10/2020,2019-20,L,15,0,0,2,0.0,0,1,0.0,0,0,-,3,3,6,1,1,1,1,2,-4
Anthony Davis,LAL,LAL vs. BKN,03/10/2020,2019-20,L,37,26,9,19,47.4,4,8,50.0,4,5,80.0,2,6,8,2,0,1,1,4,-5
Kentavious Caldwell-Pope,LAL,LAL vs. BKN,03/10/2020,2019-20,L,25,7,3,7,42.9,1,4,25.0,0,0,-,0,5,5,2,0,1,2,3,6
Alex Caruso,LAL,LAL vs. BKN,03/10/2020,2019-20,L,14,3,1,4,25.0,1,2,50.0,0,0,-,1,1,2,1,1,0,2,0,-11
Kyle Kuzma,LAL,LAL vs. BKN,03/10/2020,2019-20,L,22,14,6,9,66.7,0,2,0.0,2,2,100,0,5,5,1,1,0,3,4,-2
Wilson Chandler,BKN,BKN @ LAL,03/10/2020,2019-20,W,27,5,1,2,50.0,1,2,50.0,2,2,100,0,5,5,3,0,0,2,3,-2
DeAndre Jordan,BKN,BKN @ LAL,03/10/2020,2019-20,W,27,8,4,7,57.1,0,0,-,0,2,0.0,4,8,12,1,0,0,0,2,-1
Spencer Dinwiddie,BKN,BKN @ LAL,03/10/2020,2019-20,W,31,23,7,17,41.2,1,4,25.0,8,8,100,0,4,4,7,1,0,4,3,-3
Tim Hardaway Jr.,DAL,DAL @ SAS,03/10/2020,2019-20,L,37,20,8,17,47.1,4,9,44.4,0,2,0.0,1,6,7,3,2,0,1,2,0
Courtney Lee,DAL,DAL @ SAS,03/10/2020,2019-20,L,22,2,0,1,0.0,0,0,-,2,2,100,0,0,0,0,2,1,0,0,-1
Keldon Johnson,SAS,SAS vs. DAL,03/10/2020,2019-20,W,13,2,1,3,33.3,0,0,-,0,0,-,2,0,2,1,1,0,0,2,-7
Drew Eubanks,SAS,SAS vs. DAL,03/10/2020,2019-20,W,7,0,0,0,-,0,0,-,0,0,-,0,1,1,2,1,1,1,0,-1
Derrick White,SAS,SAS vs. DAL,03/10/2020,2019-20,W,35,14,5,11,45.5,1,4,25.0,3,4,75.0,1,6,7,9,2,4,3,3,2
Bryn Forbes,SAS,SAS vs. DAL,03/10/2020,2019-20,W,20,7,2,6,33.3,2,5,40.0,1,1,100,0,3,3,0,1,0,1,1,-3
Trey Lyles,SAS,SAS vs. DAL,03/10/2020,2019-20,W,32,14,5,9,55.6,4,7,57.1,0,0,-,1,10,11,2,1,1,1,2,5
Patty Mills,SAS,SAS vs. DAL,03/10/2020,2019-20,W,19,12,5,5,100,2,2,100,0,0,-,0,1,1,3,0,0,1,3,2
DeMar DeRozan,SAS,SAS vs. DAL,03/10/2020,2019-20,W,35,13,5,12,41.7,0,0,-,3,4,75.0,2,3,5,12,2,0,3,1,9
Kristaps Porzingis,DAL,DAL @ SAS,03/10/2020,2019-20,L,38,9,4,15,26.7,1,8,12.5,0,0,-,2,10,12,3,0,2,2,4,-1
Delon Wright,DAL,DAL @ SAS,03/10/2020,2019-20,L,19,7,3,5,60.0,1,2,50.0,0,0,-,1,3,4,4,1,0,3,2,1
Boban Marjanovic,DAL,DAL @ SAS,03/10/2020,2019-20,L,9,4,2,6,33.3,0,0,-,0,0,-,0,1,1,0,0,0,0,2,1
Dorian Finney-Smith,DAL,DAL @ SAS,03/10/2020,2019-20,L,38,15,6,10,60.0,3,6,50.0,0,0,-,1,3,4,0,1,0,2,3,-1
Justin Jackson,DAL,DAL @ SAS,03/10/2020,2019-20,L,10,2,1,3,33.3,0,1,0.0,0,0,-,1,1,2,2,0,0,0,0,5
Maxi Kleber,DAL,DAL @ SAS,03/10/2020,2019-20,L,31,12,5,9,55.6,2,5,40.0,0,0,-,0,5,5,3,0,0,1,3,-6
Luka Doncic,DAL,DAL @ SAS,03/10/2020,2019-20,L,36,38,13,26,50.0,6,13,46.2,6,7,85.7,1,6,7,8,2,0,5,3,3
LaMarcus Aldridge,SAS,SAS vs. DAL,03/10/2020,2019-20,W,37,24,10,23,43.5,1,4,25.0,3,4,75.0,0,2,2,2,3,4,1,1,-6
Rudy Gay,SAS,SAS vs. DAL,03/10/2020,2019-20,W,20,17,7,12,58.3,1,4,25.0,2,2,100,0,4,4,0,0,0,0,1,4
Marco Belinelli,SAS,SAS vs. DAL,03/10/2020,2019-20,W,21,16,6,8,75.0,4,6,66.7,0,0,-,0,4,4,1,0,0,0,1,1
Ky Bowman,GSW,GSW vs. LAC,03/10/2020,2019-20,L,24,11,5,6,83.3,1,2,50.0,0,0,-,0,4,4,1,0,0,1,5,-4
Jordan Poole,GSW,GSW vs. LAC,03/10/2020,2019-20,L,26,17,6,10,60.0,2,6,33.3,3,4,75.0,0,1,1,3,1,0,1,0,-3
Landry Shamet,LAC,LAC @ GSW,03/10/2020,2019-20,W,27,10,2,10,20.0,1,7,14.3,5,5,100,0,1,1,5,1,0,1,3,0
Damion Lee,GSW,GSW vs. LAC,03/10/2020,2019-20,L,31,8,2,6,33.3,2,5,40.0,2,2,100,0,5,5,3,1,0,1,2,-25
Marquese Chriss,GSW,GSW vs. LAC,03/10/2020,2019-20,L,27,10,3,5,60.0,0,0,-,4,4,100,3,7,10,2,0,0,1,1,-32
Chasson Randle,GSW,GSW vs. LAC,03/10/2020,2019-20,L,15,2,0,2,0.0,0,1,0.0,2,2,100,0,0,0,3,1,0,0,2,5
Montrezl Harrell,LAC,LAC @ GSW,03/10/2020,2019-20,W,20,14,6,12,50.0,0,1,0.0,2,2,100,1,3,4,2,0,0,0,0,14
Andrew Wiggins,GSW,GSW vs. LAC,03/10/2020,2019-20,L,32,21,8,16,50.0,3,8,37.5,2,4,50.0,0,2,2,3,0,0,1,1,-18
Dragan Bender,GSW,GSW vs. LAC,03/10/2020,2019-20,L,25,23,8,12,66.7,2,5,40.0,5,5,100,1,6,7,3,0,0,3,3,-7
Mychal Mulder,GSW,GSW vs. LAC,03/10/2020,2019-20,L,26,3,1,9,11.1,0,7,0.0,1,2,50.0,0,4,4,0,0,0,1,2,-10
Juan Toscano-Anderson,GSW,GSW vs. LAC,03/10/2020,2019-20,L,1,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,2
Eric Paschall,GSW,GSW vs. LAC,03/10/2020,2019-20,L,32,12,4,12,33.3,1,4,25.0,3,4,75.0,0,2,2,7,0,0,0,1,-28
Patrick Beverley,LAC,LAC @ GSW,03/10/2020,2019-20,W,21,15,5,10,50.0,4,5,80.0,1,1,100,0,3,3,2,0,0,2,2,27
Paul George,LAC,LAC @ GSW,03/10/2020,2019-20,W,23,15,5,13,38.5,3,7,42.9,2,2,100,0,1,1,5,1,0,0,1,25
Patrick Patterson,LAC,LAC @ GSW,03/10/2020,2019-20,W,9,6,2,3,66.7,2,3,66.7,0,0,-,0,2,2,0,0,0,1,0,-9
Marcus Morris Sr.,LAC,LAC @ GSW,03/10/2020,2019-20,W,22,9,3,4,75.0,2,3,66.7,1,1,100,2,2,4,2,0,0,0,3,27
Kawhi Leonard,LAC,LAC @ GSW,03/10/2020,2019-20,W,25,23,9,14,64.3,2,5,40.0,3,3,100,0,4,4,5,2,0,0,2,25
Ivica Zubac,LAC,LAC @ GSW,03/10/2020,2019-20,W,20,4,1,2,50.0,0,0,-,2,2,100,5,7,12,0,0,1,2,0,19
Amir Coffey,LAC,LAC @ GSW,03/10/2020,2019-20,W,9,2,1,5,20.0,0,1,0.0,0,0,-,0,1,1,1,0,0,0,2,-9
Reggie Jackson,LAC,LAC @ GSW,03/10/2020,2019-20,W,19,16,6,7,85.7,3,4,75.0,1,1,100,0,0,0,4,0,1,3,0,6
JaMychal Green,LAC,LAC @ GSW,03/10/2020,2019-20,W,26,13,5,8,62.5,3,6,50.0,0,0,-,2,8,10,2,0,0,1,5,-3
Rodney McGruder,LAC,LAC @ GSW,03/10/2020,2019-20,W,21,4,1,4,25.0,0,2,0.0,2,2,100,1,4,5,0,1,0,0,1,-2
PJ Dozier,DEN,DEN vs. MIL,03/09/2020,2019-20,W,1,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Michael Porter Jr.,DEN,DEN vs. MIL,03/09/2020,2019-20,W,12,0,0,2,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,1,3
Ersan Ilyasova,MIL,MIL @ DEN,03/09/2020,2019-20,L,16,2,1,2,50.0,0,1,0.0,0,0,-,1,4,5,1,1,0,1,1,5
Wesley Matthews,MIL,MIL @ DEN,03/09/2020,2019-20,L,32,9,2,11,18.2,1,5,20.0,4,5,80.0,1,5,6,2,2,0,1,1,-10
D.J. Wilson,MIL,MIL @ DEN,03/09/2020,2019-20,L,21,10,4,10,40.0,2,6,33.3,0,0,-,1,8,9,1,0,0,1,4,-8
Frank Mason,MIL,MIL @ DEN,03/09/2020,2019-20,L,30,9,4,12,33.3,1,6,16.7,0,0,-,1,3,4,5,1,0,3,1,-16
Sterling Brown,MIL,MIL @ DEN,03/09/2020,2019-20,L,36,16,6,16,37.5,3,8,37.5,1,2,50.0,2,4,6,3,0,1,1,0,-7
Mason Plumlee,DEN,DEN vs. MIL,03/09/2020,2019-20,W,15,4,2,3,66.7,0,0,-,0,0,-,0,6,6,2,1,2,1,4,10
Monte Morris,DEN,DEN vs. MIL,03/09/2020,2019-20,W,24,7,2,9,22.2,0,2,0.0,3,3,100,0,0,0,5,0,2,0,1,7
Robin Lopez,MIL,MIL @ DEN,03/09/2020,2019-20,L,32,11,4,11,36.4,3,6,50.0,0,0,-,0,5,5,3,1,1,2,2,-14
Jerami Grant,DEN,DEN vs. MIL,03/09/2020,2019-20,W,29,19,6,13,46.2,3,7,42.9,4,4,100,2,4,6,3,1,1,0,2,7
Pat Connaughton,MIL,MIL @ DEN,03/09/2020,2019-20,L,29,6,2,7,28.6,0,5,0.0,2,2,100,1,2,3,1,0,0,3,2,-8
Torrey Craig,DEN,DEN vs. MIL,03/09/2020,2019-20,W,5,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,1
Thanasis Antetokounmpo,MIL,MIL @ DEN,03/09/2020,2019-20,L,19,9,3,6,50.0,0,2,0.0,3,6,50.0,3,3,6,3,2,1,3,2,-12
Kyle Korver,MIL,MIL @ DEN,03/09/2020,2019-20,L,24,23,8,15,53.3,5,11,45.5,2,3,66.7,1,3,4,4,1,1,2,2,0
Jamal Murray,DEN,DEN vs. MIL,03/09/2020,2019-20,W,39,21,9,17,52.9,3,6,50.0,0,0,-,1,4,5,6,1,1,4,3,15
Paul Millsap,DEN,DEN vs. MIL,03/09/2020,2019-20,W,21,20,8,15,53.3,3,6,50.0,1,1,100,1,9,10,1,1,0,1,3,5
Will Barton,DEN,DEN vs. MIL,03/09/2020,2019-20,W,32,13,5,11,45.5,3,9,33.3,0,0,-,1,5,6,2,4,2,2,2,10
Troy Daniels,DEN,DEN vs. MIL,03/09/2020,2019-20,W,1,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,0
Gary Harris,DEN,DEN vs. MIL,03/09/2020,2019-20,W,32,15,5,9,55.6,3,4,75.0,2,2,100,0,4,4,2,2,0,2,1,6
Noah Vonleh,DEN,DEN vs. MIL,03/09/2020,2019-20,W,1,0,0,0,-,0,0,-,0,0,-,1,0,1,0,0,0,0,0,0
Nikola Jokic,DEN,DEN vs. MIL,03/09/2020,2019-20,W,30,10,4,13,30.8,1,5,20.0,1,2,50.0,0,9,9,7,1,0,2,3,6
Bismack Biyombo,CHA,CHA @ ATL,03/09/2020,2019-20,L,34,10,4,5,80.0,0,0,-,2,3,66.7,1,5,6,2,0,2,0,1,6
Cam Reddish,ATL,ATL vs. CHA,03/09/2020,2019-20,W,40,22,8,14,57.1,3,8,37.5,3,4,75.0,1,6,7,2,1,0,1,1,-4
Kevin Huerter,ATL,ATL vs. CHA,03/09/2020,2019-20,W,46,10,4,12,33.3,2,7,28.6,0,0,-,0,5,5,6,0,0,1,5,0
Terry Rozier,CHA,CHA @ ATL,03/09/2020,2019-20,L,44,40,15,26,57.7,8,13,61.5,2,3,66.7,1,3,4,3,1,0,1,1,-2
John Collins,ATL,ATL vs. CHA,03/09/2020,2019-20,W,46,28,12,13,92.3,0,0,-,4,8,50.0,5,6,11,0,0,2,2,3,-1
Caleb Martin,CHA,CHA @ ATL,03/09/2020,2019-20,L,37,23,8,10,80.0,5,6,83.3,2,2,100,0,0,0,4,3,2,0,6,2
Cody Martin,CHA,CHA @ ATL,03/09/2020,2019-20,L,35,11,3,8,37.5,1,5,20.0,4,4,100,1,3,4,5,0,0,0,3,-4
Devonte' Graham,CHA,CHA @ ATL,03/09/2020,2019-20,L,46,27,9,26,34.6,4,14,28.6,5,5,100,0,4,4,10,4,0,0,2,-5
Trae Young,ATL,ATL vs. CHA,03/09/2020,2019-20,W,44,31,11,25,44.0,6,13,46.2,3,4,75.0,0,4,4,16,0,0,6,3,9
Treveon Graham,ATL,ATL vs. CHA,03/09/2020,2019-20,W,15,7,2,3,66.7,1,1,100,2,5,40.0,2,2,4,1,0,0,1,1,-5
Jalen McDaniels,CHA,CHA @ ATL,03/09/2020,2019-20,L,28,11,4,8,50.0,1,3,33.3,2,2,100,1,3,4,1,1,0,0,3,-8
P.J. Washington,CHA,CHA @ ATL,03/09/2020,2019-20,L,16,2,1,6,16.7,0,2,0.0,0,0,-,0,2,2,0,0,1,1,4,0
Miles Bridges,CHA,CHA @ ATL,03/09/2020,2019-20,L,26,4,2,10,20.0,0,5,0.0,0,0,-,1,3,4,4,0,1,0,1,2
Cody Zeller,CHA,CHA @ ATL,03/09/2020,2019-20,L,23,10,3,5,60.0,0,0,-,4,4,100,3,4,7,2,0,0,1,1,-16
De'Andre Hunter,ATL,ATL vs. CHA,03/09/2020,2019-20,W,37,13,3,5,60.0,3,4,75.0,4,5,80.0,1,10,11,2,0,0,1,5,3
Bruno Fernando,ATL,ATL vs. CHA,03/09/2020,2019-20,W,5,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,0,0,1,0
Vince Carter,ATL,ATL vs. CHA,03/09/2020,2019-20,W,15,9,3,6,50.0,3,5,60.0,0,0,-,0,0,0,1,0,0,0,1,0
Dewayne Dedmon,ATL,ATL vs. CHA,03/09/2020,2019-20,W,28,14,6,13,46.2,2,4,50.0,0,1,0.0,3,6,9,2,0,3,3,6,20
Jeff Teague,ATL,ATL vs. CHA,03/09/2020,2019-20,W,14,7,3,4,75.0,1,1,100,0,0,-,0,1,1,3,0,0,0,0,3
Jordan Clarkson,UTA,UTA vs. TOR,03/09/2020,2019-20,L,24,9,3,9,33.3,1,6,16.7,2,2,100,0,2,2,3,0,0,1,3,14
Rondae Hollis-Jefferson,TOR,TOR @ UTA,03/09/2020,2019-20,W,22,8,3,8,37.5,0,0,-,2,2,100,7,3,10,1,1,0,1,0,-13
Tony Bradley,UTA,UTA vs. TOR,03/09/2020,2019-20,L,16,5,2,3,66.7,0,0,-,1,2,50.0,1,3,4,1,2,2,0,1,17
Georges Niang,UTA,UTA vs. TOR,03/09/2020,2019-20,L,12,8,3,8,37.5,2,5,40.0,0,0,-,0,2,2,0,1,0,0,0,14
Joe Ingles,UTA,UTA vs. TOR,03/09/2020,2019-20,L,32,20,8,12,66.7,4,8,50.0,0,0,-,1,4,5,6,2,0,3,1,-1
Matt Thomas,TOR,TOR @ UTA,03/09/2020,2019-20,W,12,9,4,7,57.1,1,2,50.0,0,0,-,1,2,3,0,1,0,1,1,0
