Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Luol Deng,CHI,CHI @ ORL,04/10/2011,2010-11,W,39,15,7,11,63.6,1,2,50.0,0,0,-,1,4,5,5,0,0,2,0,-2
Chris Duhon,ORL,ORL vs. CHI,04/10/2011,2010-11,L,13,7,3,3,100,1,1,100,0,0,-,0,1,1,2,1,0,0,0,-1
Derrick Rose,CHI,CHI @ ORL,04/10/2011,2010-11,W,37,39,13,17,76.5,3,5,60.0,10,10,100,1,2,3,5,0,1,5,3,6
Omer Asik,CHI,CHI @ ORL,04/10/2011,2010-11,W,14,2,1,1,100,0,0,-,0,0,-,0,0,0,1,0,1,0,1,-1
Malik Allen,ORL,ORL vs. CHI,04/10/2011,2010-11,L,16,2,1,1,100,0,0,-,0,0,-,1,1,2,0,0,0,0,3,-7
Brandon Bass,ORL,ORL vs. CHI,04/10/2011,2010-11,L,38,5,2,11,18.2,0,0,-,1,2,50.0,4,1,5,0,0,3,2,1,5
Jason Richardson,ORL,ORL vs. CHI,04/10/2011,2010-11,L,37,24,10,14,71.4,4,5,80.0,0,2,0.0,1,2,3,4,3,0,2,2,4
Carlos Boozer,CHI,CHI @ ORL,04/10/2011,2010-11,W,34,12,3,7,42.9,0,0,-,6,7,85.7,1,5,6,6,3,0,4,3,7
Gilbert Arenas,ORL,ORL vs. CHI,04/10/2011,2010-11,L,24,5,2,8,25.0,1,3,33.3,0,0,-,0,2,2,0,1,0,1,3,-13
Kendrick Perkins,OKC,OKC @ LAL,04/10/2011,2010-11,W,29,2,1,1,100,0,0,-,0,0,-,1,4,5,2,0,1,2,3,10
Luke Walton,LAL,LAL vs. OKC,04/10/2011,2010-11,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,0
Russell Westbrook,OKC,OKC @ LAL,04/10/2011,2010-11,W,32,26,8,20,40.0,3,5,60.0,7,7,100,1,5,6,7,2,0,3,2,8
Derek Fisher,LAL,LAL vs. OKC,04/10/2011,2010-11,L,30,7,3,8,37.5,1,2,50.0,0,0,-,0,1,1,4,3,0,1,3,-10
Steve Blake,LAL,LAL vs. OKC,04/10/2011,2010-11,L,18,9,3,3,100,3,3,100,0,0,-,0,1,1,2,0,0,1,1,-4
Pau Gasol,LAL,LAL vs. OKC,04/10/2011,2010-11,L,33,26,10,16,62.5,0,0,-,6,6,100,1,3,4,1,0,0,1,3,-10
Matt Barnes,LAL,LAL vs. OKC,04/10/2011,2010-11,L,14,2,0,3,0.0,0,0,-,2,4,50.0,2,1,3,0,0,0,0,3,-11
Kobe Bryant,LAL,LAL vs. OKC,04/10/2011,2010-11,L,31,31,10,19,52.6,2,4,50.0,9,10,90.0,2,2,4,4,3,1,4,3,-12
Serge Ibaka,OKC,OKC @ LAL,04/10/2011,2010-11,W,30,15,5,9,55.6,0,0,-,5,6,83.3,0,4,4,0,0,3,0,3,0
Daequan Cook,OKC,OKC @ LAL,04/10/2011,2010-11,W,13,6,2,4,50.0,2,4,50.0,0,0,-,0,2,2,0,1,0,0,1,11
Shannon Brown,LAL,LAL vs. OKC,04/10/2011,2010-11,L,15,2,1,4,25.0,0,2,0.0,0,0,-,0,2,2,3,0,0,1,2,-2
Lamar Odom,LAL,LAL vs. OKC,04/10/2011,2010-11,L,24,7,3,9,33.3,1,2,50.0,0,0,-,1,2,3,3,0,2,2,0,-9
Thabo Sefolosha,OKC,OKC @ LAL,04/10/2011,2010-11,W,16,9,3,3,100,1,1,100,2,2,100,0,4,4,1,1,0,0,4,13
Nick Collison,OKC,OKC @ LAL,04/10/2011,2010-11,W,20,5,2,2,100,0,0,-,1,2,50.0,2,3,5,2,1,1,2,3,10
Nazr Mohammed,OKC,OKC @ LAL,04/10/2011,2010-11,W,16,6,3,5,60.0,0,0,-,0,0,-,0,4,4,0,1,0,0,2,9
Kevin Durant,OKC,OKC @ LAL,04/10/2011,2010-11,W,35,31,11,15,73.3,1,2,50.0,8,8,100,0,4,4,2,1,0,5,3,4
Andrew Bynum,LAL,LAL vs. OKC,04/10/2011,2010-11,L,39,12,4,9,44.4,0,0,-,4,6,66.7,2,11,13,2,1,2,0,2,-9
Metta World Peace,LAL,LAL vs. OKC,04/10/2011,2010-11,L,34,10,4,10,40.0,0,2,0.0,2,2,100,2,1,3,3,3,0,0,6,-3
James Harden,OKC,OKC @ LAL,04/10/2011,2010-11,W,32,16,3,9,33.3,1,4,25.0,9,10,90.0,0,1,1,1,0,1,0,1,-1
Eric Maynor,OKC,OKC @ LAL,04/10/2011,2010-11,W,16,4,2,4,50.0,0,1,0.0,0,0,-,1,2,3,4,0,0,0,0,6
Tyreke Evans,SAC,SAC @ GSW,04/10/2011,2010-11,W,36,14,3,13,23.1,1,2,50.0,7,8,87.5,1,4,5,5,0,1,2,4,9
Samuel Dalembert,SAC,SAC @ GSW,04/10/2011,2010-11,W,32,5,2,9,22.2,0,0,-,1,1,100,5,9,14,1,1,0,1,4,0
David Lee,GSW,GSW vs. SAC,04/10/2011,2010-11,L,45,24,11,22,50.0,0,0,-,2,2,100,4,10,14,4,0,1,1,4,0
Francisco Garcia,SAC,SAC @ GSW,04/10/2011,2010-11,W,23,9,2,6,33.3,1,5,20.0,4,6,66.7,0,1,1,1,1,0,1,2,-3
Stephen Curry,GSW,GSW vs. SAC,04/10/2011,2010-11,L,32,27,11,17,64.7,3,6,50.0,2,2,100,3,3,6,8,1,0,3,4,1
Darnell Jackson,SAC,SAC @ GSW,04/10/2011,2010-11,W,5,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-5
Al Thornton,GSW,GSW vs. SAC,04/10/2011,2010-11,L,11,4,2,5,40.0,0,0,-,0,0,-,0,1,1,1,1,0,0,1,4
Jason Thompson,SAC,SAC @ GSW,04/10/2011,2010-11,W,26,14,7,8,87.5,0,0,-,0,0,-,4,4,8,2,0,1,2,3,-4
Reggie Williams,GSW,GSW vs. SAC,04/10/2011,2010-11,L,19,4,2,9,22.2,0,2,0.0,0,0,-,3,1,4,2,0,0,0,3,-5
Vladimir Radmanovic,GSW,GSW vs. SAC,04/10/2011,2010-11,L,5,3,1,3,33.3,1,3,33.3,0,0,-,0,1,1,0,0,0,0,1,5
Monta Ellis,GSW,GSW vs. SAC,04/10/2011,2010-11,L,26,7,2,9,22.2,0,1,0.0,3,4,75.0,0,2,2,4,2,0,2,0,5
Dorell Wright,GSW,GSW vs. SAC,04/10/2011,2010-11,L,48,19,8,22,36.4,2,10,20.0,1,2,50.0,2,1,3,4,6,1,0,2,-1
Ekpe Udoh,GSW,GSW vs. SAC,04/10/2011,2010-11,L,26,10,4,9,44.4,0,0,-,2,4,50.0,4,0,4,0,1,4,1,3,-2
DeMarcus Cousins,SAC,SAC @ GSW,04/10/2011,2010-11,W,33,15,5,10,50.0,0,0,-,5,6,83.3,3,10,13,5,2,0,7,6,11
Beno Udrih,SAC,SAC @ GSW,04/10/2011,2010-11,W,32,14,6,9,66.7,2,3,66.7,0,0,-,0,3,3,6,3,0,2,0,1
Jeremy Lin,GSW,GSW vs. SAC,04/10/2011,2010-11,L,14,4,1,3,33.3,0,0,-,2,2,100,2,2,4,4,2,0,1,1,-5
Marcus Thornton,SAC,SAC @ GSW,04/10/2011,2010-11,W,38,21,7,17,41.2,0,4,0.0,7,9,77.8,0,4,4,3,0,0,4,0,1
Donte Greene,SAC,SAC @ GSW,04/10/2011,2010-11,W,16,10,4,8,50.0,2,4,50.0,0,0,-,2,1,3,0,0,0,2,0,-5
Lou Amundson,GSW,GSW vs. SAC,04/10/2011,2010-11,L,14,1,0,2,0.0,0,0,-,1,2,50.0,1,3,4,0,0,1,2,3,-7
Josh Powell,ATL,ATL @ WAS,04/09/2011,2010-11,L,18,4,2,4,50.0,0,0,-,0,0,-,0,4,4,2,0,0,1,0,-9
Kirk Hinrich,ATL,ATL @ WAS,04/09/2011,2010-11,L,27,3,1,5,20.0,1,2,50.0,0,0,-,0,0,0,4,2,2,1,5,-19
Etan Thomas,ATL,ATL @ WAS,04/09/2011,2010-11,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,1,1,-7
Mustafa Shakur,WAS,WAS vs. ATL,04/09/2011,2010-11,W,7,3,1,2,50.0,0,1,0.0,1,2,50.0,0,0,0,0,1,0,1,0,6
Maurice Evans,WAS,WAS vs. ATL,04/09/2011,2010-11,W,26,10,5,5,100,0,0,-,0,0,-,1,1,2,0,0,0,1,1,13
Jeff Teague,ATL,ATL @ WAS,04/09/2011,2010-11,L,26,7,2,10,20.0,0,0,-,3,4,75.0,0,1,1,5,2,1,2,2,-18
Zaza Pachulia,ATL,ATL @ WAS,04/09/2011,2010-11,L,14,0,0,2,0.0,0,0,-,0,0,-,0,2,2,1,0,0,3,5,-15
Jordan Crawford,WAS,WAS vs. ATL,04/09/2011,2010-11,W,27,6,3,9,33.3,0,0,-,0,0,-,0,3,3,8,1,0,1,3,10
Al Horford,ATL,ATL @ WAS,04/09/2011,2010-11,L,28,21,10,15,66.7,0,0,-,1,1,100,3,7,10,2,1,2,5,2,-12
Hilton Armstrong,ATL,ATL @ WAS,04/09/2011,2010-11,L,15,2,1,4,25.0,0,0,-,0,0,-,0,2,2,0,0,1,0,2,-11
Pape Sy,ATL,ATL @ WAS,04/09/2011,2010-11,L,9,7,2,4,50.0,0,0,-,3,3,100,1,0,1,0,0,0,2,0,-10
Andray Blatche,WAS,WAS vs. ATL,04/09/2011,2010-11,W,27,23,9,15,60.0,0,0,-,5,6,83.3,2,5,7,1,2,1,4,1,19
Larry Owens,WAS,WAS vs. ATL,04/09/2011,2010-11,W,22,10,4,8,50.0,2,3,66.7,0,0,-,0,0,0,1,1,2,0,2,19
Damien Wilkins,ATL,ATL @ WAS,04/09/2011,2010-11,L,16,2,0,0,-,0,0,-,2,2,100,0,1,1,0,0,0,1,0,-17
John Wall,WAS,WAS vs. ATL,04/09/2011,2010-11,W,32,19,8,15,53.3,0,1,0.0,3,3,100,1,4,5,7,2,1,2,2,24
Othyus Jeffers,WAS,WAS vs. ATL,04/09/2011,2010-11,W,30,13,4,7,57.1,0,0,-,5,6,83.3,2,9,11,2,3,0,0,2,24
Yi Jianlian,WAS,WAS vs. ATL,04/09/2011,2010-11,W,21,15,5,13,38.5,0,0,-,5,6,83.3,6,3,9,1,0,0,0,1,13
Joe Johnson,ATL,ATL @ WAS,04/09/2011,2010-11,L,27,16,7,15,46.7,2,4,50.0,0,0,-,3,4,7,3,0,0,3,2,-10
Marvin Williams,ATL,ATL @ WAS,04/09/2011,2010-11,L,29,8,3,7,42.9,1,1,100,1,2,50.0,0,4,4,0,0,1,0,1,-27
JaVale McGee,WAS,WAS vs. ATL,04/09/2011,2010-11,W,27,12,5,9,55.6,0,0,-,2,6,33.3,3,4,7,0,0,2,0,1,12
Jamal Crawford,ATL,ATL @ WAS,04/09/2011,2010-11,L,27,13,5,10,50.0,1,2,50.0,2,2,100,0,1,1,3,0,0,1,0,-5
Kevin Seraphin,WAS,WAS vs. ATL,04/09/2011,2010-11,W,21,4,2,3,66.7,0,0,-,0,0,-,0,4,4,0,1,1,1,3,20
Kosta Koufos,DEN,DEN vs. MIN,04/09/2011,2010-11,W,17,11,5,6,83.3,0,0,-,1,6,16.7,3,3,6,0,0,0,2,3,-13
Al Harrington,DEN,DEN vs. MIN,04/09/2011,2010-11,W,19,12,4,9,44.4,0,4,0.0,4,4,100,0,4,4,3,0,0,1,1,19
Wayne Ellington,MIN,MIN @ DEN,04/09/2011,2010-11,L,24,10,2,6,33.3,2,4,50.0,4,4,100,1,0,1,2,0,0,1,2,-1
Nene,DEN,DEN vs. MIN,04/09/2011,2010-11,W,27,10,5,5,100,0,0,-,0,8,0.0,0,5,5,4,4,1,2,3,30
Jonny Flynn,MIN,MIN @ DEN,04/09/2011,2010-11,L,23,10,5,6,83.3,0,0,-,0,1,0.0,0,3,3,9,1,0,1,1,4
Lazar Hayward,MIN,MIN @ DEN,04/09/2011,2010-11,L,16,15,6,10,60.0,1,4,25.0,2,2,100,0,2,2,0,0,1,1,3,1
Kenyon Martin,DEN,DEN vs. MIN,04/09/2011,2010-11,W,24,12,5,7,71.4,0,0,-,2,2,100,5,3,8,0,0,0,1,2,22
Ty Lawson,DEN,DEN vs. MIN,04/09/2011,2010-11,W,31,37,11,16,68.8,10,11,90.9,5,6,83.3,2,5,7,6,1,0,1,0,32
Martell Webster,MIN,MIN @ DEN,04/09/2011,2010-11,L,33,15,5,11,45.5,2,3,66.7,3,3,100,1,4,5,1,0,1,2,3,-17
Michael Beasley,MIN,MIN @ DEN,04/09/2011,2010-11,L,29,14,5,12,41.7,1,3,33.3,3,4,75.0,1,1,2,2,0,0,5,1,-21
Anthony Randolph,MIN,MIN @ DEN,04/09/2011,2010-11,L,22,13,5,9,55.6,0,0,-,3,4,75.0,0,6,6,0,1,1,0,3,-7
JR Smith,DEN,DEN vs. MIN,04/09/2011,2010-11,W,32,18,6,16,37.5,6,13,46.2,0,0,-,1,7,8,3,1,0,1,0,21
Anthony Tolliver,MIN,MIN @ DEN,04/09/2011,2010-11,L,26,5,2,5,40.0,1,4,25.0,0,0,-,2,5,7,2,0,0,0,4,-27
Gary Forbes,DEN,DEN vs. MIN,04/09/2011,2010-11,W,34,10,2,8,25.0,0,3,0.0,6,6,100,0,5,5,4,1,0,3,5,-3
Nikola Pekovic,MIN,MIN @ DEN,04/09/2011,2010-11,L,19,4,2,3,66.7,0,0,-,0,0,-,1,2,3,2,0,1,4,5,-1
Wesley Johnson,MIN,MIN @ DEN,04/09/2011,2010-11,L,24,13,4,12,33.3,3,8,37.5,2,2,100,1,5,6,3,1,2,0,1,-23
Melvin Ely,DEN,DEN vs. MIN,04/09/2011,2010-11,W,8,6,3,5,60.0,0,0,-,0,0,-,0,2,2,1,0,0,0,1,-10
Danilo Gallinari,DEN,DEN vs. MIN,04/09/2011,2010-11,W,11,3,1,6,16.7,1,3,33.3,0,1,0.0,0,2,2,0,0,0,1,2,-2
Luke Ridnour,MIN,MIN @ DEN,04/09/2011,2010-11,L,25,7,3,11,27.3,1,6,16.7,0,0,-,0,3,3,1,2,0,1,1,-28
Raymond Felton,DEN,DEN vs. MIN,04/09/2011,2010-11,W,37,11,4,10,40.0,2,4,50.0,1,1,100,1,1,2,14,1,0,1,2,24
Alonzo Gee,CLE,CLE @ MIL,04/09/2011,2010-11,L,30,14,5,5,100,2,2,100,2,2,100,3,2,5,1,1,1,1,3,-16
JJ Hickson,CLE,CLE @ MIL,04/09/2011,2010-11,L,24,11,3,7,42.9,0,0,-,5,6,83.3,3,9,12,0,0,0,2,2,0
Semih Erden,CLE,CLE @ MIL,04/09/2011,2010-11,L,23,6,2,4,50.0,0,0,-,2,2,100,0,3,3,0,1,2,0,2,5
Joey Graham,CLE,CLE @ MIL,04/09/2011,2010-11,L,5,1,0,1,0.0,0,0,-,1,2,50.0,0,0,0,0,0,0,1,0,-6
Ramon Sessions,CLE,CLE @ MIL,04/09/2011,2010-11,L,21,15,6,11,54.5,0,0,-,3,3,100,0,3,3,5,2,0,3,0,4
Ryan Hollins,CLE,CLE @ MIL,04/09/2011,2010-11,L,25,10,5,8,62.5,0,0,-,0,1,0.0,0,3,3,1,0,1,1,2,-10
Manny Harris,CLE,CLE @ MIL,04/09/2011,2010-11,L,19,5,2,6,33.3,0,1,0.0,1,1,100,0,1,1,0,0,0,1,1,-1
Brandon Jennings,MIL,MIL vs. CLE,04/09/2011,2010-11,W,35,14,4,10,40.0,2,4,50.0,4,4,100,0,2,2,9,3,0,2,1,6
Larry Sanders,MIL,MIL vs. CLE,04/09/2011,2010-11,W,6,2,1,3,33.3,0,0,-,0,0,-,2,1,3,0,0,2,0,2,-2
Keyon Dooling,MIL,MIL vs. CLE,04/09/2011,2010-11,W,13,2,1,4,25.0,0,1,0.0,0,0,-,0,1,1,3,1,0,0,3,1
Daniel Gibson,CLE,CLE @ MIL,04/09/2011,2010-11,L,27,10,3,8,37.5,1,4,25.0,3,4,75.0,0,2,2,2,1,0,0,2,7
Baron Davis,CLE,CLE @ MIL,04/09/2011,2010-11,L,27,19,8,17,47.1,2,6,33.3,1,1,100,2,1,3,6,1,0,4,3,-13
Carlos Delfino,MIL,MIL vs. CLE,04/09/2011,2010-11,W,30,6,2,5,40.0,2,4,50.0,0,0,-,0,3,3,1,0,0,1,1,15
Luke Harangody,CLE,CLE @ MIL,04/09/2011,2010-11,L,19,5,2,5,40.0,1,2,50.0,0,0,-,0,3,3,1,0,0,0,1,-1
Drew Gooden,MIL,MIL vs. CLE,04/09/2011,2010-11,W,37,15,6,12,50.0,0,2,0.0,3,4,75.0,1,12,13,13,0,2,4,6,10
Anthony Parker,CLE,CLE @ MIL,04/09/2011,2010-11,L,7,0,0,2,0.0,0,1,0.0,0,0,-,0,1,1,1,0,0,0,1,-11
Christian Eyenga,CLE,CLE @ MIL,04/09/2011,2010-11,L,13,5,1,3,33.3,1,1,100,2,2,100,0,2,2,2,0,2,0,1,7
Corey Maggette,MIL,MIL vs. CLE,04/09/2011,2010-11,W,8,4,0,3,0.0,0,0,-,4,4,100,0,1,1,1,0,0,1,1,-2
John Salmons,MIL,MIL vs. CLE,04/09/2011,2010-11,W,40,32,14,18,77.8,2,4,50.0,2,2,100,0,1,1,2,0,1,0,1,9
Luc Mbah a Moute,MIL,MIL vs. CLE,04/09/2011,2010-11,W,37,12,5,10,50.0,0,0,-,2,4,50.0,3,3,6,1,0,1,1,2,13
Michael Redd,MIL,MIL vs. CLE,04/09/2011,2010-11,W,18,10,4,9,44.4,2,5,40.0,0,0,-,0,0,0,1,0,0,1,0,-8
Ersan Ilyasova,MIL,MIL vs. CLE,04/09/2011,2010-11,W,16,11,4,7,57.1,2,3,66.7,1,2,50.0,0,5,5,0,0,0,0,1,-7
Randy Foye,LAC,LAC @ HOU,04/09/2011,2010-11,L,25,8,3,13,23.1,1,3,33.3,1,3,33.3,0,1,1,3,0,1,0,1,-11
Al-Farouq Aminu,LAC,LAC @ HOU,04/09/2011,2010-11,L,24,5,2,11,18.2,1,3,33.3,0,0,-,4,1,5,0,1,1,0,3,-8
Mo Williams,LAC,LAC @ HOU,04/09/2011,2010-11,L,30,3,1,6,16.7,1,3,33.3,0,0,-,0,2,2,4,1,0,1,2,-21
Jamario Moon,LAC,LAC @ HOU,04/09/2011,2010-11,L,23,5,2,5,40.0,1,2,50.0,0,0,-,0,4,4,0,0,0,0,1,-10
Mike Harris,HOU,HOU vs. LAC,04/09/2011,2010-11,W,9,4,1,3,33.3,0,0,-,2,4,50.0,2,3,5,1,0,1,1,1,12
DeAndre Jordan,LAC,LAC @ HOU,04/09/2011,2010-11,L,24,8,4,7,57.1,0,0,-,0,0,-,4,7,11,0,0,2,2,4,-14
DeMarre Carroll,HOU,HOU vs. LAC,04/09/2011,2010-11,W,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3
Brad Miller,HOU,HOU vs. LAC,04/09/2011,2010-11,W,26,16,5,6,83.3,4,4,100,2,2,100,1,4,5,5,1,1,1,2,17
Jordan Hill,HOU,HOU vs. LAC,04/09/2011,2010-11,W,12,5,2,4,50.0,0,0,-,1,2,50.0,2,0,2,0,0,2,1,2,5
Chuck Hayes,HOU,HOU vs. LAC,04/09/2011,2010-11,W,39,12,6,9,66.7,0,0,-,0,0,-,5,8,13,5,3,0,2,2,19
Kevin Martin,HOU,HOU vs. LAC,04/09/2011,2010-11,W,31,16,6,17,35.3,3,7,42.9,1,2,50.0,0,5,5,5,0,1,4,2,7
Patrick Patterson,HOU,HOU vs. LAC,04/09/2011,2010-11,W,19,6,3,5,60.0,0,0,-,0,0,-,2,2,4,0,0,1,0,2,1
Blake Griffin,LAC,LAC @ HOU,04/09/2011,2010-11,L,36,13,6,18,33.3,0,0,-,1,2,50.0,4,6,10,4,1,1,1,0,-23
Courtney Lee,HOU,HOU vs. LAC,04/09/2011,2010-11,W,26,10,3,8,37.5,0,3,0.0,4,4,100,0,5,5,2,0,1,1,2,14
Chase Budinger,HOU,HOU vs. LAC,04/09/2011,2010-11,W,36,16,7,15,46.7,1,5,20.0,1,1,100,1,8,9,4,0,2,3,1,22
Eric Gordon,LAC,LAC @ HOU,04/09/2011,2010-11,L,42,19,7,20,35.0,2,5,40.0,3,3,100,1,0,1,6,4,0,3,0,-13
Brian Cook,LAC,LAC @ HOU,04/09/2011,2010-11,L,11,7,3,4,75.0,1,2,50.0,0,0,-,2,1,3,1,1,0,1,2,-2
Goran Dragic,HOU,HOU vs. LAC,04/09/2011,2010-11,W,38,14,5,13,38.5,2,5,40.0,2,3,66.7,3,7,10,7,1,2,1,3,11
Ike Diogu,LAC,LAC @ HOU,04/09/2011,2010-11,L,5,4,2,4,50.0,0,0,-,0,2,0.0,0,4,4,0,0,0,0,0,5
Craig Smith,LAC,LAC @ HOU,04/09/2011,2010-11,L,19,6,3,7,42.9,0,0,-,0,0,-,2,2,4,0,1,0,1,3,-8
Derrick Favors,UTA,UTA @ SAS,04/09/2011,2010-11,L,29,17,8,13,61.5,0,0,-,1,1,100,1,4,5,2,1,1,3,3,-1
Gary Neal,SAS,SAS vs. UTA,04/09/2011,2010-11,W,25,12,4,7,57.1,2,4,50.0,2,2,100,0,3,3,3,0,0,2,1,6
Manu Ginobili,SAS,SAS vs. UTA,04/09/2011,2010-11,W,27,12,4,6,66.7,0,0,-,4,4,100,0,4,4,6,1,0,1,4,5
Devin Harris,UTA,UTA @ SAS,04/09/2011,2010-11,L,40,13,3,11,27.3,1,3,33.3,6,8,75.0,0,1,1,9,3,0,2,3,-10
Earl Watson,UTA,UTA @ SAS,04/09/2011,2010-11,L,29,9,4,7,57.1,1,2,50.0,0,0,-,0,3,3,5,0,0,0,1,-3
Kyle Weaver,UTA,UTA @ SAS,04/09/2011,2010-11,L,11,5,2,4,50.0,0,1,0.0,1,2,50.0,1,2,3,1,1,0,0,0,1
Jeremy Evans,UTA,UTA @ SAS,04/09/2011,2010-11,L,21,8,4,6,66.7,0,0,-,0,0,-,3,2,5,3,0,1,0,2,-4
Matt Bonner,SAS,SAS vs. UTA,04/09/2011,2010-11,W,22,7,3,8,37.5,1,6,16.7,0,2,0.0,0,2,2,2,0,0,0,2,1
Tony Parker,SAS,SAS vs. UTA,04/09/2011,2010-11,W,29,13,5,8,62.5,0,0,-,3,4,75.0,0,1,1,7,0,0,2,2,0
Tim Duncan,SAS,SAS vs. UTA,04/09/2011,2010-11,W,22,10,4,9,44.4,0,0,-,2,2,100,0,3,3,4,0,4,1,0,9
Richard Jefferson,SAS,SAS vs. UTA,04/09/2011,2010-11,W,35,20,6,10,60.0,4,7,57.1,4,4,100,1,3,4,3,0,0,1,5,10
George Hill,SAS,SAS vs. UTA,04/09/2011,2010-11,W,31,9,3,6,50.0,0,2,0.0,3,3,100,0,1,1,4,1,0,1,0,11
Paul Millsap,UTA,UTA @ SAS,04/09/2011,2010-11,L,23,16,7,12,58.3,1,3,33.3,1,1,100,1,2,3,3,1,0,3,5,-3
Al Jefferson,UTA,UTA @ SAS,04/09/2011,2010-11,L,37,23,10,15,66.7,0,0,-,3,6,50.0,2,6,8,1,1,1,1,3,-9
DeJuan Blair,SAS,SAS vs. UTA,04/09/2011,2010-11,W,24,12,6,9,66.7,0,0,-,0,4,0.0,3,4,7,0,0,0,2,4,0
CJ Miles,UTA,UTA @ SAS,04/09/2011,2010-11,L,17,2,1,5,20.0,0,1,0.0,0,0,-,2,2,4,2,0,0,2,4,-6
Tiago Splitter,SAS,SAS vs. UTA,04/09/2011,2010-11,W,19,13,5,7,71.4,0,0,-,3,6,50.0,5,3,8,0,1,1,1,3,-1
Steve Novak,SAS,SAS vs. UTA,04/09/2011,2010-11,W,5,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,4
Gordon Hayward,UTA,UTA @ SAS,04/09/2011,2010-11,L,33,9,4,7,57.1,1,2,50.0,0,0,-,0,1,1,1,0,0,2,2,-10
Ty Lawson,DEN,DEN @ OKC,04/08/2011,2010-11,L,30,5,2,4,50.0,0,1,0.0,1,2,50.0,0,2,2,6,1,0,6,2,-16
JR Smith,DEN,DEN @ OKC,04/08/2011,2010-11,L,26,6,1,6,16.7,1,3,33.3,3,6,50.0,0,1,1,3,0,0,2,3,-21
Kevin Durant,OKC,OKC vs. DEN,04/08/2011,2010-11,W,34,28,9,21,42.9,2,7,28.6,8,10,80.0,2,5,7,2,2,0,3,2,-1
Russell Westbrook,OKC,OKC vs. DEN,04/08/2011,2010-11,W,32,17,7,15,46.7,0,1,0.0,3,4,75.0,1,2,3,8,6,0,2,3,4
Eric Maynor,OKC,OKC vs. DEN,04/08/2011,2010-11,W,16,0,0,1,0.0,0,0,-,0,0,-,0,2,2,6,1,0,0,0,11
Nate Robinson,OKC,OKC vs. DEN,04/08/2011,2010-11,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,1,0,-2
James Harden,OKC,OKC vs. DEN,04/08/2011,2010-11,W,25,14,5,8,62.5,2,5,40.0,2,4,50.0,2,3,5,3,0,0,1,0,11
Kosta Koufos,DEN,DEN @ OKC,04/08/2011,2010-11,L,3,2,1,2,50.0,0,0,-,0,0,-,1,1,2,0,0,0,0,0,2
Kendrick Perkins,OKC,OKC vs. DEN,04/08/2011,2010-11,W,21,4,2,4,50.0,0,0,-,0,0,-,1,4,5,1,0,2,3,5,-3
Nene,DEN,DEN @ OKC,04/08/2011,2010-11,L,35,18,6,9,66.7,0,0,-,6,9,66.7,5,4,9,1,0,1,3,1,-8
Royal Ivey,OKC,OKC vs. DEN,04/08/2011,2010-11,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,2
Wilson Chandler,DEN,DEN @ OKC,04/08/2011,2010-11,L,25,2,1,10,10.0,0,3,0.0,0,0,-,0,0,0,1,0,0,0,3,-6
Daequan Cook,OKC,OKC vs. DEN,04/08/2011,2010-11,W,12,8,3,4,75.0,2,3,66.7,0,0,-,0,0,0,0,1,0,0,1,18
Nick Collison,OKC,OKC vs. DEN,04/08/2011,2010-11,W,30,2,0,2,0.0,0,0,-,2,2,100,8,0,8,0,0,0,1,4,22
Kenyon Martin,DEN,DEN @ OKC,04/08/2011,2010-11,L,31,14,7,15,46.7,0,0,-,0,0,-,6,7,13,1,1,0,1,1,-1
Serge Ibaka,OKC,OKC vs. DEN,04/08/2011,2010-11,W,25,5,1,7,14.3,0,0,-,3,3,100,2,5,7,0,0,1,1,3,-4
Thabo Sefolosha,OKC,OKC vs. DEN,04/08/2011,2010-11,W,23,11,4,9,44.4,1,3,33.3,2,3,66.7,2,3,5,2,0,1,0,2,4
Nazr Mohammed,OKC,OKC vs. DEN,04/08/2011,2010-11,W,19,15,7,11,63.6,0,0,-,1,3,33.3,1,3,4,0,1,0,0,4,13
Raymond Felton,DEN,DEN @ OKC,04/08/2011,2010-11,L,36,17,7,12,58.3,1,1,100,2,2,100,0,1,1,1,1,0,4,1,-12
Gary Forbes,DEN,DEN @ OKC,04/08/2011,2010-11,L,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,1,0,1,0,2
Al Harrington,DEN,DEN @ OKC,04/08/2011,2010-11,L,13,8,3,8,37.5,2,5,40.0,0,0,-,2,1,3,0,0,0,1,6,-14
Danilo Gallinari,DEN,DEN @ OKC,04/08/2011,2010-11,L,38,17,3,10,30.0,1,5,20.0,10,11,90.9,3,6,9,2,2,2,0,2,-1
Marcus Thornton,SAC,SAC @ MEM,04/08/2011,2010-11,L,39,18,8,23,34.8,1,4,25.0,1,1,100,2,1,3,3,1,0,2,2,-10
