Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Torrey Craig,DEN,DEN @ WAS,03/21/2019,2018-19,W,25,15,6,11,54.5,3,6,50.0,0,0,-,0,1,1,4,1,1,0,4,19
Tyus Jones,MIN,MIN @ CHA,03/21/2019,2018-19,L,34,14,6,15,40.0,1,3,33.3,1,1,100,0,2,2,7,2,0,1,3,-9
Kemba Walker,CHA,CHA vs. MIN,03/21/2019,2018-19,W,35,31,10,22,45.5,1,8,12.5,10,12,83.3,1,4,5,6,0,0,5,2,6
Willy Hernangomez,CHA,CHA vs. MIN,03/21/2019,2018-19,W,23,10,5,6,83.3,0,1,0.0,0,1,0.0,3,4,7,2,0,0,1,5,6
Nicolas Batum,CHA,CHA vs. MIN,03/21/2019,2018-19,W,23,2,1,5,20.0,0,3,0.0,0,0,-,1,3,4,0,0,1,1,3,10
Cameron Reynolds,MIN,MIN @ CHA,03/21/2019,2018-19,L,9,6,2,4,50.0,2,4,50.0,0,0,-,0,2,2,1,0,0,0,1,-2
Josh Okogie,MIN,MIN @ CHA,03/21/2019,2018-19,L,33,10,5,11,45.5,0,4,0.0,0,2,0.0,0,3,3,2,0,2,0,2,-5
Bismack Biyombo,CHA,CHA vs. MIN,03/21/2019,2018-19,W,15,8,4,6,66.7,0,0,-,0,0,-,1,3,4,1,0,0,0,3,-5
Gorgui Dieng,MIN,MIN @ CHA,03/21/2019,2018-19,L,15,10,2,5,40.0,0,0,-,6,9,66.7,0,5,5,0,2,2,2,1,-3
Karl-Anthony Towns,MIN,MIN @ CHA,03/21/2019,2018-19,L,34,21,7,17,41.2,2,4,50.0,5,6,83.3,3,13,16,6,1,2,4,3,-7
Keita Bates-Diop,MIN,MIN @ CHA,03/21/2019,2018-19,L,15,2,1,2,50.0,0,1,0.0,0,0,-,0,2,2,0,0,1,0,2,-6
Jeremy Lamb,CHA,CHA vs. MIN,03/21/2019,2018-19,W,28,13,6,20,30.0,0,2,0.0,1,1,100,4,6,10,1,0,0,1,1,3
Dwayne Bacon,CHA,CHA vs. MIN,03/21/2019,2018-19,W,19,4,1,8,12.5,0,0,-,2,2,100,2,3,5,5,1,0,0,2,2
Devonte' Graham,CHA,CHA vs. MIN,03/21/2019,2018-19,W,13,5,1,3,33.3,0,1,0.0,3,6,50.0,0,0,0,5,0,0,0,0,1
Dario Saric,MIN,MIN @ CHA,03/21/2019,2018-19,L,28,15,5,10,50.0,2,3,66.7,3,4,75.0,3,4,7,1,0,0,1,3,-3
Malik Monk,CHA,CHA vs. MIN,03/21/2019,2018-19,W,19,14,5,10,50.0,4,7,57.1,0,0,-,0,4,4,0,0,0,2,4,0
Miles Bridges,CHA,CHA vs. MIN,03/21/2019,2018-19,W,30,11,5,8,62.5,1,1,100,0,0,-,1,11,12,4,2,0,0,0,1
Frank Kaminsky,CHA,CHA vs. MIN,03/21/2019,2018-19,W,8,2,0,6,0.0,0,2,0.0,2,2,100,1,0,1,2,0,2,0,1,4
Andrew Wiggins,MIN,MIN @ CHA,03/21/2019,2018-19,L,38,20,8,15,53.3,1,3,33.3,3,7,42.9,2,3,5,2,1,0,3,2,1
Marvin Williams,CHA,CHA vs. MIN,03/21/2019,2018-19,W,25,13,5,6,83.3,3,4,75.0,0,0,-,1,2,3,0,2,3,0,3,7
Jerryd Bayless,MIN,MIN @ CHA,03/21/2019,2018-19,L,16,2,1,4,25.0,0,1,0.0,0,0,-,0,1,1,3,0,0,1,2,-2
Anthony Tolliver,MIN,MIN @ CHA,03/21/2019,2018-19,L,18,6,2,5,40.0,2,5,40.0,0,0,-,1,5,6,1,0,0,1,2,1
Dwight Powell,DAL,DAL @ SAC,03/21/2019,2018-19,L,30,14,4,6,66.7,1,1,100,5,6,83.3,2,2,4,5,1,2,0,3,-14
Bogdan Bogdanovic,SAC,SAC vs. DAL,03/21/2019,2018-19,W,21,7,3,9,33.3,1,4,25.0,0,0,-,1,1,2,2,1,0,2,4,-4
Buddy Hield,SAC,SAC vs. DAL,03/21/2019,2018-19,W,35,29,10,21,47.6,7,13,53.8,2,2,100,0,2,2,4,2,0,0,1,24
Nemanja Bjelica,SAC,SAC vs. DAL,03/21/2019,2018-19,W,27,6,2,3,66.7,0,1,0.0,2,2,100,4,5,9,3,1,1,1,4,21
Marvin Bagley III,SAC,SAC vs. DAL,03/21/2019,2018-19,W,28,22,8,16,50.0,3,5,60.0,3,5,60.0,3,9,12,0,0,4,1,3,1
Courtney Lee,DAL,DAL @ SAC,03/21/2019,2018-19,L,3,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-1
Willie Cauley-Stein,SAC,SAC vs. DAL,03/21/2019,2018-19,W,32,10,5,8,62.5,0,0,-,0,1,0.0,3,15,18,3,2,0,1,1,14
Salah Mejri,DAL,DAL @ SAC,03/21/2019,2018-19,L,9,2,1,2,50.0,0,0,-,0,0,-,1,2,3,0,0,3,1,1,-9
Harry Giles III,SAC,SAC vs. DAL,03/21/2019,2018-19,W,8,0,0,0,-,0,0,-,0,0,-,0,2,2,0,0,0,1,0,-3
Dorian Finney-Smith,DAL,DAL @ SAC,03/21/2019,2018-19,L,10,2,0,4,0.0,0,2,0.0,2,2,100,0,2,2,0,0,0,0,0,1
Yogi Ferrell,SAC,SAC vs. DAL,03/21/2019,2018-19,W,15,9,2,6,33.3,1,4,25.0,4,4,100,0,3,3,2,0,0,2,1,-9
De'Aaron Fox,SAC,SAC vs. DAL,03/21/2019,2018-19,W,33,15,6,13,46.2,1,4,25.0,2,4,50.0,0,3,3,9,1,4,1,1,25
Maxi Kleber,DAL,DAL @ SAC,03/21/2019,2018-19,L,33,5,2,5,40.0,1,3,33.3,0,0,-,2,5,7,2,1,1,1,4,-21
Jalen Brunson,DAL,DAL @ SAC,03/21/2019,2018-19,L,28,10,5,12,41.7,0,4,0.0,0,2,0.0,2,1,3,2,0,0,1,3,-29
Luka Doncic,DAL,DAL @ SAC,03/21/2019,2018-19,L,26,13,4,19,21.1,2,10,20.0,3,5,60.0,1,9,10,3,0,0,1,1,-23
Ryan Broekhoff,DAL,DAL @ SAC,03/21/2019,2018-19,L,17,13,4,6,66.7,4,6,66.7,1,2,50.0,0,2,2,1,0,0,1,1,0
Harrison Barnes,SAC,SAC vs. DAL,03/21/2019,2018-19,W,34,16,5,10,50.0,0,3,0.0,6,8,75.0,1,5,6,1,0,0,3,1,18
Devin Harris,DAL,DAL @ SAC,03/21/2019,2018-19,L,20,8,1,3,33.3,1,2,50.0,5,5,100,1,2,3,4,1,0,0,4,10
Corey Brewer,SAC,SAC vs. DAL,03/21/2019,2018-19,W,8,2,0,1,0.0,0,1,0.0,2,2,100,0,1,1,0,0,0,0,2,-7
Dirk Nowitzki,DAL,DAL @ SAC,03/21/2019,2018-19,L,13,3,1,5,20.0,1,2,50.0,0,0,-,0,2,2,1,1,0,0,2,5
Trey Burke,DAL,DAL @ SAC,03/21/2019,2018-19,L,19,9,4,12,33.3,1,4,25.0,0,0,-,0,1,1,4,1,0,1,2,11
Justin Jackson,DAL,DAL @ SAC,03/21/2019,2018-19,L,33,19,9,16,56.3,1,6,16.7,0,1,0.0,0,5,5,1,0,0,1,1,-10
Rudy Gobert,UTA,UTA @ ATL,03/21/2019,2018-19,L,32,12,4,6,66.7,0,0,-,4,8,50.0,3,8,11,3,1,0,2,3,2
Kyle Korver,UTA,UTA @ ATL,03/21/2019,2018-19,L,17,6,2,7,28.6,1,5,20.0,1,4,25.0,0,3,3,2,0,0,0,2,-1
Ricky Rubio,UTA,UTA @ ATL,03/21/2019,2018-19,L,27,17,6,10,60.0,2,3,66.7,3,3,100,0,5,5,7,2,0,2,5,-5
Joe Ingles,UTA,UTA @ ATL,03/21/2019,2018-19,L,33,13,5,8,62.5,3,5,60.0,0,0,-,0,2,2,7,2,0,3,3,-1
Dewayne Dedmon,ATL,ATL vs. UTA,03/21/2019,2018-19,W,28,18,6,8,75.0,3,3,100,3,4,75.0,2,7,9,2,0,3,1,1,1
Alex Len,ATL,ATL vs. UTA,03/21/2019,2018-19,W,18,12,4,10,40.0,1,5,20.0,3,4,75.0,4,2,6,2,1,0,0,4,1
Kent Bazemore,ATL,ATL vs. UTA,03/21/2019,2018-19,W,15,12,4,9,44.4,4,6,66.7,0,0,-,0,2,2,0,0,0,2,0,6
Donovan Mitchell,UTA,UTA @ ATL,03/21/2019,2018-19,L,36,34,15,32,46.9,2,6,33.3,2,3,66.7,3,1,4,2,1,2,3,2,0
Trae Young,ATL,ATL vs. UTA,03/21/2019,2018-19,W,34,23,8,22,36.4,1,6,16.7,6,9,66.7,0,2,2,11,0,0,5,0,5
Jaylen Adams,ATL,ATL vs. UTA,03/21/2019,2018-19,W,9,0,0,0,-,0,0,-,0,0,-,0,2,2,2,0,0,3,0,-5
Justin Anderson,ATL,ATL vs. UTA,03/21/2019,2018-19,W,6,6,2,3,66.7,2,2,100,0,0,-,0,1,1,1,0,0,0,2,2
DeAndre' Bembry,ATL,ATL vs. UTA,03/21/2019,2018-19,W,18,0,0,1,0.0,0,0,-,0,0,-,1,2,3,1,2,0,1,3,8
Kevin Huerter,ATL,ATL vs. UTA,03/21/2019,2018-19,W,30,14,6,12,50.0,2,6,33.3,0,0,-,0,1,1,2,0,0,2,4,-8
Vince Carter,ATL,ATL vs. UTA,03/21/2019,2018-19,W,22,10,2,4,50.0,2,4,50.0,4,6,66.7,0,6,6,2,1,1,0,2,1
Derrick Favors,UTA,UTA @ ATL,03/21/2019,2018-19,L,27,15,6,10,60.0,0,0,-,3,3,100,5,10,15,1,2,1,2,0,7
Thabo Sefolosha,UTA,UTA @ ATL,03/21/2019,2018-19,L,12,0,0,2,0.0,0,2,0.0,0,0,-,0,2,2,1,0,0,0,2,2
Jae Crowder,UTA,UTA @ ATL,03/21/2019,2018-19,L,25,2,0,6,0.0,0,5,0.0,2,2,100,1,1,2,0,1,0,2,4,-17
John Collins,ATL,ATL vs. UTA,03/21/2019,2018-19,W,27,9,4,10,40.0,1,4,25.0,0,0,-,2,6,8,1,1,1,1,6,3
Taurean Prince,ATL,ATL vs. UTA,03/21/2019,2018-19,W,32,13,5,8,62.5,3,4,75.0,0,0,-,0,3,3,2,3,0,1,1,1
Raul Neto,UTA,UTA @ ATL,03/21/2019,2018-19,L,12,5,2,6,33.3,1,3,33.3,0,0,-,1,1,2,1,2,0,1,1,-3
Royce O'Neale,UTA,UTA @ ATL,03/21/2019,2018-19,L,19,10,3,7,42.9,1,3,33.3,3,3,100,1,2,3,1,1,0,0,2,1
Richaun Holmes,PHX,PHX vs. DET,03/21/2019,2018-19,L,21,10,2,4,50.0,0,0,-,6,8,75.0,2,3,5,1,2,2,0,2,-4
Langston Galloway,DET,DET @ PHX,03/21/2019,2018-19,W,22,8,2,6,33.3,2,4,50.0,2,3,66.7,3,2,5,2,1,0,0,5,14
Thon Maker,DET,DET @ PHX,03/21/2019,2018-19,W,28,10,2,4,50.0,1,2,50.0,5,6,83.3,0,6,6,0,1,3,1,1,20
Deandre Ayton,PHX,PHX vs. DET,03/21/2019,2018-19,L,25,20,9,12,75.0,0,0,-,2,3,66.7,3,5,8,1,0,1,2,5,-19
Luke Kennard,DET,DET @ PHX,03/21/2019,2018-19,W,25,16,5,11,45.5,2,7,28.6,4,4,100,0,0,0,2,1,0,2,4,20
Ish Smith,DET,DET @ PHX,03/21/2019,2018-19,W,24,11,5,9,55.6,0,0,-,1,2,50.0,3,2,5,4,1,0,1,1,14
Dragan Bender,PHX,PHX vs. DET,03/21/2019,2018-19,L,32,2,1,4,25.0,0,2,0.0,0,0,-,0,2,2,4,0,1,2,5,-19
Glenn Robinson III,DET,DET @ PHX,03/21/2019,2018-19,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Ray Spalding,PHX,PHX vs. DET,03/21/2019,2018-19,L,8,2,1,2,50.0,0,0,-,0,0,-,0,3,3,0,0,0,0,0,6
Jamal Crawford,PHX,PHX vs. DET,03/21/2019,2018-19,L,15,8,2,5,40.0,1,3,33.3,3,3,100,0,1,1,2,0,0,2,2,-21
De'Anthony Melton,PHX,PHX vs. DET,03/21/2019,2018-19,L,21,7,3,4,75.0,1,2,50.0,0,0,-,2,1,3,2,0,0,2,0,-4
Zaza Pachulia,DET,DET @ PHX,03/21/2019,2018-19,W,4,0,0,1,0.0,0,0,-,0,0,-,0,0,0,1,0,0,0,1,2
Bruce Brown,DET,DET @ PHX,03/21/2019,2018-19,W,18,3,1,2,50.0,1,1,100,0,0,-,1,0,1,2,0,0,1,5,0
Andre Drummond,DET,DET @ PHX,03/21/2019,2018-19,W,32,16,7,18,38.9,0,0,-,2,3,66.7,11,8,19,1,3,1,1,4,12
Reggie Jackson,DET,DET @ PHX,03/21/2019,2018-19,W,24,14,5,11,45.5,3,7,42.9,1,1,100,0,2,2,3,2,0,4,1,6
Mikal Bridges,PHX,PHX vs. DET,03/21/2019,2018-19,L,39,13,5,12,41.7,2,8,25.0,1,1,100,0,3,3,7,1,0,2,1,-13
Devin Booker,PHX,PHX vs. DET,03/21/2019,2018-19,L,32,26,8,17,47.1,2,5,40.0,8,10,80.0,0,5,5,2,3,0,5,3,-15
Josh Jackson,PHX,PHX vs. DET,03/21/2019,2018-19,L,24,3,1,7,14.3,0,3,0.0,1,1,100,0,2,2,2,0,0,3,4,-4
Blake Griffin,DET,DET @ PHX,03/21/2019,2018-19,W,31,17,4,17,23.5,2,11,18.2,7,10,70.0,1,6,7,8,1,1,2,4,6
Troy Daniels,PHX,PHX vs. DET,03/21/2019,2018-19,L,21,7,3,6,50.0,1,3,33.3,0,0,-,0,3,3,1,0,0,1,5,-7
Wayne Ellington,DET,DET @ PHX,03/21/2019,2018-19,W,31,23,7,11,63.6,6,10,60.0,3,5,60.0,0,1,1,0,1,1,1,0,6
Quinn Cook,GSW,GSW vs. IND,03/21/2019,2018-19,W,19,2,1,6,16.7,0,4,0.0,0,0,-,0,0,0,0,0,0,0,1,-1
Kevon Looney,GSW,GSW vs. IND,03/21/2019,2018-19,W,9,0,0,0,-,0,0,-,0,0,-,0,4,4,1,0,0,0,2,7
Thaddeus Young,IND,IND @ GSW,03/21/2019,2018-19,L,25,18,7,13,53.8,2,3,66.7,2,2,100,4,3,7,1,2,1,2,1,-23
DeMarcus Cousins,GSW,GSW vs. IND,03/21/2019,2018-19,W,26,19,8,12,66.7,0,1,0.0,3,5,60.0,2,9,11,4,0,2,3,5,22
Andrew Bogut,GSW,GSW vs. IND,03/21/2019,2018-19,W,9,4,1,8,12.5,0,0,-,2,2,100,4,3,7,1,0,0,1,2,-12
Stephen Curry,GSW,GSW vs. IND,03/21/2019,2018-19,W,29,15,5,15,33.3,5,12,41.7,0,0,-,1,3,4,7,1,0,3,3,24
Alfonzo McKinnie,GSW,GSW vs. IND,03/21/2019,2018-19,W,7,6,2,2,100,2,2,100,0,0,-,0,0,0,0,0,0,0,1,-10
Jonas Jerebko,GSW,GSW vs. IND,03/21/2019,2018-19,W,11,6,2,3,66.7,2,3,66.7,0,2,0.0,0,1,1,1,0,1,1,1,-4
Kyle O'Quinn,IND,IND @ GSW,03/21/2019,2018-19,L,7,2,1,1,100,0,0,-,0,0,-,0,3,3,4,1,1,1,0,10
Jordan Bell,GSW,GSW vs. IND,03/21/2019,2018-19,W,7,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,1,0,0,-10
Kevin Durant,GSW,GSW vs. IND,03/21/2019,2018-19,W,28,15,6,9,66.7,1,4,25.0,2,2,100,0,3,3,6,1,3,4,1,26
Klay Thompson,GSW,GSW vs. IND,03/21/2019,2018-19,W,29,18,7,18,38.9,1,6,16.7,3,3,100,1,7,8,4,1,1,0,0,26
Aaron Holiday,IND,IND @ GSW,03/21/2019,2018-19,L,17,13,4,4,100,3,3,100,2,2,100,0,1,1,1,0,0,2,3,0
Cory Joseph,IND,IND @ GSW,03/21/2019,2018-19,L,28,2,1,7,14.3,0,2,0.0,0,0,-,1,1,2,3,3,1,1,0,-21
Bojan Bogdanovic,IND,IND @ GSW,03/21/2019,2018-19,L,26,9,3,10,30.0,0,3,0.0,3,4,75.0,0,4,4,1,0,0,3,1,-15
Myles Turner,IND,IND @ GSW,03/21/2019,2018-19,L,24,4,2,10,20.0,0,3,0.0,0,0,-,1,5,6,0,0,0,1,3,-18
Draymond Green,GSW,GSW vs. IND,03/21/2019,2018-19,W,29,10,4,5,80.0,1,1,100,1,1,100,0,7,7,5,0,0,2,1,24
Doug McDermott,IND,IND @ GSW,03/21/2019,2018-19,L,27,11,5,9,55.6,0,2,0.0,1,1,100,0,1,1,1,0,0,1,1,-3
Andre Iguodala,GSW,GSW vs. IND,03/21/2019,2018-19,W,22,11,5,7,71.4,1,3,33.3,0,0,-,2,1,3,1,2,0,1,0,15
Shaun Livingston,GSW,GSW vs. IND,03/21/2019,2018-19,W,15,4,2,2,100,0,0,-,0,1,0.0,0,2,2,2,1,0,0,2,8
Domantas Sabonis,IND,IND @ GSW,03/21/2019,2018-19,L,23,5,2,9,22.2,0,0,-,1,2,50.0,3,9,12,3,0,0,0,4,-19
Tyreke Evans,IND,IND @ GSW,03/21/2019,2018-19,L,29,20,8,17,47.1,1,3,33.3,3,3,100,0,5,5,2,1,0,3,3,-8
TJ Leaf,IND,IND @ GSW,03/21/2019,2018-19,L,8,2,1,2,50.0,0,0,-,0,2,0.0,2,0,2,0,0,0,0,0,5
Wesley Matthews,IND,IND @ GSW,03/21/2019,2018-19,L,27,3,1,9,11.1,0,4,0.0,1,1,100,1,3,4,1,0,0,1,2,-23
Steven Adams,OKC,OKC vs. TOR,03/20/2019,2018-19,L,40,4,2,7,28.6,0,0,-,0,0,-,7,0,7,2,1,0,2,3,-4
Pascal Siakam,TOR,TOR @ OKC,03/20/2019,2018-19,W,43,33,14,21,66.7,1,4,25.0,4,4,100,2,11,13,6,2,1,5,5,9
Jeremy Lin,TOR,TOR @ OKC,03/20/2019,2018-19,W,15,6,2,5,40.0,0,2,0.0,2,2,100,0,1,1,0,1,0,1,1,6
Russell Westbrook,OKC,OKC vs. TOR,03/20/2019,2018-19,L,44,42,16,29,55.2,5,10,50.0,5,8,62.5,2,9,11,6,1,0,9,3,-7
Serge Ibaka,TOR,TOR @ OKC,03/20/2019,2018-19,W,23,6,1,4,25.0,0,2,0.0,4,4,100,1,8,9,0,0,2,1,2,-2
Markieff Morris,OKC,OKC vs. TOR,03/20/2019,2018-19,L,13,6,2,4,50.0,1,3,33.3,1,2,50.0,0,0,0,1,1,0,0,1,-4
Fred VanVleet,TOR,TOR @ OKC,03/20/2019,2018-19,W,40,23,8,16,50.0,3,8,37.5,4,4,100,0,0,0,6,2,0,3,3,6
Norman Powell,TOR,TOR @ OKC,03/20/2019,2018-19,W,17,0,0,2,0.0,0,0,-,0,0,-,0,4,4,3,1,0,1,2,4
Nerlens Noel,OKC,OKC vs. TOR,03/20/2019,2018-19,L,11,9,4,5,80.0,0,0,-,1,5,20.0,1,0,1,1,0,1,0,0,-2
Kawhi Leonard,TOR,TOR @ OKC,03/20/2019,2018-19,W,42,22,8,19,42.1,2,6,33.3,4,5,80.0,3,7,10,6,2,0,3,3,9
Abdel Nader,OKC,OKC vs. TOR,03/20/2019,2018-19,L,11,5,2,4,50.0,1,3,33.3,0,1,0.0,0,2,2,0,0,0,0,1,-4
Marc Gasol,TOR,TOR @ OKC,03/20/2019,2018-19,W,30,10,4,7,57.1,2,3,66.7,0,0,-,0,6,6,2,0,1,0,5,11
Danny Green,TOR,TOR @ OKC,03/20/2019,2018-19,W,36,17,6,10,60.0,5,9,55.6,0,0,-,0,5,5,6,2,0,2,3,-5
OG Anunoby,TOR,TOR @ OKC,03/20/2019,2018-19,W,14,6,2,3,66.7,1,2,50.0,1,2,50.0,0,3,3,1,1,1,1,2,8
Patrick McCaw,TOR,TOR @ OKC,03/20/2019,2018-19,W,5,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,1,-1
Paul George,OKC,OKC vs. TOR,03/20/2019,2018-19,L,35,19,6,14,42.9,3,10,30.0,4,7,57.1,0,5,5,6,1,0,3,6,-5
Jerami Grant,OKC,OKC vs. TOR,03/20/2019,2018-19,L,40,9,3,14,21.4,0,3,0.0,3,4,75.0,6,8,14,2,0,1,2,1,-5
Dennis Schroder,OKC,OKC vs. TOR,03/20/2019,2018-19,L,38,12,5,16,31.3,1,6,16.7,1,2,50.0,0,7,7,4,1,0,1,4,0
Terrance Ferguson,OKC,OKC vs. TOR,03/20/2019,2018-19,L,33,8,3,10,30.0,2,8,25.0,0,0,-,0,1,1,0,1,0,0,3,-14
Danuel House Jr.,HOU,HOU @ MEM,03/20/2019,2018-19,L,39,9,3,9,33.3,3,8,37.5,0,0,-,2,1,3,0,0,0,3,4,-3
James Harden,HOU,HOU @ MEM,03/20/2019,2018-19,L,46,57,18,39,46.2,9,17,52.9,12,12,100,1,6,7,8,2,2,3,3,11
Chandler Parsons,MEM,MEM vs. HOU,03/20/2019,2018-19,W,25,11,4,9,44.4,3,7,42.9,0,0,-,0,6,6,2,3,0,2,1,13
Jonas Valanciunas,MEM,MEM vs. HOU,03/20/2019,2018-19,W,36,33,10,19,52.6,0,2,0.0,13,17,76.5,9,6,15,1,0,0,5,2,5
Tyler Dorsey,MEM,MEM vs. HOU,03/20/2019,2018-19,W,23,6,2,7,28.6,2,6,33.3,0,0,-,1,4,5,1,0,0,0,2,-1
Delon Wright,MEM,MEM vs. HOU,03/20/2019,2018-19,W,42,9,3,9,33.3,1,4,25.0,2,3,66.7,1,2,3,4,2,0,4,3,3
Iman Shumpert,HOU,HOU @ MEM,03/20/2019,2018-19,L,23,4,2,4,50.0,0,2,0.0,0,0,-,0,2,2,1,2,0,0,1,-3
Justin Holiday,MEM,MEM vs. HOU,03/20/2019,2018-19,W,39,8,2,8,25.0,0,4,0.0,4,4,100,0,2,2,1,2,0,0,4,-14
Bruno Caboclo,MEM,MEM vs. HOU,03/20/2019,2018-19,W,41,15,6,10,60.0,1,5,20.0,2,4,50.0,2,5,7,3,0,0,2,1,0
Nene,HOU,HOU @ MEM,03/20/2019,2018-19,L,6,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,1,0,0,0,-7
Gerald Green,HOU,HOU @ MEM,03/20/2019,2018-19,L,13,9,3,8,37.5,3,6,50.0,0,0,-,0,1,1,0,1,1,0,1,-7
Chris Paul,HOU,HOU @ MEM,03/20/2019,2018-19,L,41,18,6,17,35.3,2,9,22.2,4,4,100,2,5,7,7,1,0,2,5,-1
Joakim Noah,MEM,MEM vs. HOU,03/20/2019,2018-19,W,17,9,2,4,50.0,0,0,-,5,6,83.3,2,6,8,0,1,0,3,4,-4
P.J. Tucker,HOU,HOU @ MEM,03/20/2019,2018-19,L,39,9,3,5,60.0,3,4,75.0,0,0,-,1,7,8,0,2,1,1,5,2
Austin Rivers,HOU,HOU @ MEM,03/20/2019,2018-19,L,16,5,2,4,50.0,1,2,50.0,0,0,-,0,0,0,0,0,0,1,4,-4
Clint Capela,HOU,HOU @ MEM,03/20/2019,2018-19,L,43,14,5,7,71.4,0,0,-,4,4,100,5,5,10,3,1,0,2,4,7
Mike Conley,MEM,MEM vs. HOU,03/20/2019,2018-19,W,42,35,12,23,52.2,6,9,66.7,5,5,100,0,5,5,8,0,0,1,2,3
Courtney Lee,DAL,DAL @ POR,03/20/2019,2018-19,L,15,2,1,5,20.0,0,1,0.0,0,0,-,0,2,2,2,2,0,0,0,11
Salah Mejri,DAL,DAL @ POR,03/20/2019,2018-19,L,18,7,3,3,100,1,1,100,0,0,-,0,3,3,1,1,1,3,4,-5
Luka Doncic,DAL,DAL @ POR,03/20/2019,2018-19,L,29,24,8,16,50.0,1,4,25.0,7,7,100,0,5,5,6,0,0,2,4,-7
Dirk Nowitzki,DAL,DAL @ POR,03/20/2019,2018-19,L,14,3,1,3,33.3,0,1,0.0,1,1,100,0,2,2,0,0,1,1,1,-6
Ryan Broekhoff,DAL,DAL @ POR,03/20/2019,2018-19,L,5,3,1,2,50.0,1,2,50.0,0,0,-,1,2,3,0,0,0,0,2,8
Evan Turner,POR,POR vs. DAL,03/20/2019,2018-19,W,19,4,2,5,40.0,0,0,-,0,0,-,0,5,5,3,0,0,1,1,-3
Jake Layman,POR,POR vs. DAL,03/20/2019,2018-19,W,25,13,4,10,40.0,3,6,50.0,2,2,100,0,3,3,0,0,1,0,4,-8
Zach Collins,POR,POR vs. DAL,03/20/2019,2018-19,W,12,3,1,5,20.0,0,2,0.0,1,2,50.0,0,2,2,0,0,0,1,2,-16
Maurice Harkless,POR,POR vs. DAL,03/20/2019,2018-19,W,25,10,4,6,66.7,2,2,100,0,0,-,1,2,3,1,2,2,2,0,19
Rodney Hood,POR,POR vs. DAL,03/20/2019,2018-19,W,25,8,3,5,60.0,0,2,0.0,2,2,100,0,0,0,2,0,0,0,2,4
Enes Kanter,POR,POR vs. DAL,03/20/2019,2018-19,W,20,14,6,11,54.5,0,0,-,2,2,100,8,2,10,4,0,0,3,2,-9
Al-Farouq Aminu,POR,POR vs. DAL,03/20/2019,2018-19,W,22,6,2,6,33.3,1,4,25.0,1,1,100,0,4,4,0,0,0,2,1,22
Dwight Powell,DAL,DAL @ POR,03/20/2019,2018-19,L,26,5,2,4,50.0,1,3,33.3,0,0,-,2,7,9,0,1,1,2,2,-15
Jalen Brunson,DAL,DAL @ POR,03/20/2019,2018-19,L,26,16,6,10,60.0,0,1,0.0,4,4,100,0,2,2,3,2,0,0,3,-19
Devin Harris,DAL,DAL @ POR,03/20/2019,2018-19,L,10,5,2,4,50.0,1,2,50.0,0,0,-,0,1,1,2,0,0,0,2,3
Kostas Antetokounmpo,DAL,DAL @ POR,03/20/2019,2018-19,L,6,1,0,2,0.0,0,0,-,1,2,50.0,0,1,1,0,2,0,1,0,8
Seth Curry,POR,POR vs. DAL,03/20/2019,2018-19,W,28,20,8,16,50.0,4,7,57.1,0,0,-,1,4,5,1,2,0,2,3,-9
Trey Burke,DAL,DAL @ POR,03/20/2019,2018-19,L,22,15,5,9,55.6,0,1,0.0,5,6,83.3,1,0,1,1,0,1,2,1,11
Dorian Finney-Smith,DAL,DAL @ POR,03/20/2019,2018-19,L,11,2,1,4,25.0,0,1,0.0,0,0,-,0,2,2,1,0,2,0,1,-9
Tim Hardaway Jr.,DAL,DAL @ POR,03/20/2019,2018-19,L,24,14,5,10,50.0,2,5,40.0,2,3,66.7,0,0,0,3,0,0,0,1,-18
Jusuf Nurkic,POR,POR vs. DAL,03/20/2019,2018-19,W,22,13,6,8,75.0,0,0,-,1,2,50.0,0,10,10,0,0,1,1,0,25
Justin Jackson,DAL,DAL @ POR,03/20/2019,2018-19,L,34,21,8,15,53.3,3,8,37.5,2,2,100,2,2,4,1,0,0,0,1,-2
Gary Trent Jr.,POR,POR vs. DAL,03/20/2019,2018-19,W,7,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,1,1,-1
Anfernee Simons,POR,POR vs. DAL,03/20/2019,2018-19,W,4,2,0,0,-,0,0,-,2,4,50.0,0,0,0,0,0,0,0,0,-8
Damian Lillard,POR,POR vs. DAL,03/20/2019,2018-19,W,30,33,9,18,50.0,6,12,50.0,9,10,90.0,2,3,5,12,2,0,1,1,24
David Nwaba,CLE,CLE vs. MIL,03/20/2019,2018-19,W,17,4,1,7,14.3,0,1,0.0,2,2,100,3,3,6,0,0,2,0,3,11
Ante Zizic,CLE,CLE vs. MIL,03/20/2019,2018-19,W,25,8,3,6,50.0,0,0,-,2,4,50.0,6,4,10,2,0,2,0,3,-3
